9.26253e+06, 9.2615e+06, 9.27846e+06, 9.26595e+06, 9.27897e+06, 9.26684e+06, 
9.26256e+06, 9.26133e+06, 9.27834e+06, 9.2662e+06, 9.27936e+06, 9.2668e+06, 
9.26268e+06, 9.26173e+06, 9.27856e+06, 9.26619e+06, 9.27956e+06, 9.26715e+06, 
9.2626e+06, 9.26153e+06, 9.27849e+06, 9.26632e+06, 9.27964e+06, 9.26741e+06, 
9.26284e+06, 9.26192e+06, 9.27864e+06, 9.26655e+06, 9.27986e+06, 9.26705e+06, 
9.26305e+06, 9.26198e+06, 9.27882e+06, 9.26642e+06, 9.27961e+06, 9.26721e+06, 
9.2629e+06, 9.26185e+06, 9.27868e+06, 9.26626e+06, 9.27923e+06, 9.26694e+06, 
9.26274e+06, 9.26157e+06, 9.27819e+06, 9.26581e+06, 9.27904e+06, 9.26642e+06, 
9.26254e+06, 9.26131e+06, 9.27828e+06, 9.26594e+06, 9.27882e+06, 9.26646e+06, 
9.26237e+06, 9.26131e+06, 9.27836e+06, 9.26603e+06, 9.27904e+06, 9.26655e+06, 
9.26266e+06, 9.26144e+06, 9.27842e+06, 9.26596e+06, 9.27914e+06, 9.26697e+06, 
9.26278e+06, 9.26148e+06, 9.27859e+06, 9.26611e+06, 9.27924e+06, 9.26736e+06, 
9.26284e+06, 9.26158e+06, 9.27831e+06, 9.26626e+06, 9.2795e+06, 9.26708e+06, 
9.26287e+06, 9.26179e+06, 9.27857e+06, 9.26617e+06, 9.27965e+06, 9.26718e+06, 
